State;Hectares;Year;Month;GID_0;Country;GID_1;Cropland_BA_hectares;Forest_BA_hectares;Grass_and_Shrubland_BA_hectares;Wetlands_BA_hectares;Settlement_BA_hectares;Other_BA_hectares;combined_BA;burned_area_state_index;Burned_Cropland_index;Burned_Forest_index;Burned_Grass_and_Shrubland_index;Burned_Wetlands_index;Burned_Settlement_index;Burned_Other_index
Alabama;13576700;2002;1;USA;United States;USA.1_1;107;193;21;0;0;0;321;0;0;0;0;0;0;0
Alabama;13576700;2002;2;USA;United States;USA.1_1;43;2426;43;21;0;0;2533;0;0;0;0;0;0;0
Alabama;13576700;2002;3;USA;United States;USA.1_1;43;3177;0;21;0;0;3241;0;0;0;0;0;0;0
Alabama;13576700;2002;4;USA;United States;USA.1_1;494;0;0;0;0;0;494;0;0;0;0;0;0;0
Alabama;13576700;2002;5;USA;United States;USA.1_1;64;322;21;0;0;0;407;0;0;0;0;0;0;0
Alabama;13576700;2002;6;USA;United States;USA.1_1;0;21;0;0;0;0;21;0;0;0;0;0;0;0
Alabama;13576700;2002;7;USA;United States;USA.1_1;86;43;21;0;0;0;150;0;0;0;0;0;0;0
Alabama;13576700;2002;8;USA;United States;USA.1_1;86;1009;107;0;0;0;1202;0;0;0;0;0;0;0
Alabama;13576700;2002;9;USA;United States;USA.1_1;215;43;64;0;0;0;322;0;0;0;0;0;0;0
Alabama;13576700;2002;10;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2002;11;USA;United States;USA.1_1;494;322;86;21;0;0;923;0;0;0;0;0;0;0
Alabama;13576700;2002;12;USA;United States;USA.1_1;0;1095;0;64;0;0;1159;0;0;0;0;0;0;0
Alabama;13576700;2003;1;USA;United States;USA.1_1;687;1610;107;43;0;0;2447;0;0;0;0;0;0;0
Alabama;13576700;2003;2;USA;United States;USA.1_1;0;4272;129;0;0;0;4401;0;0;0;0;0;0;0
Alabama;13576700;2003;3;USA;United States;USA.1_1;0;1116;193;0;0;0;1309;0;0;0;0;0;0;0
Alabama;13576700;2003;4;USA;United States;USA.1_1;43;0;0;0;0;0;43;0;0;0;0;0;0;0
Alabama;13576700;2003;5;USA;United States;USA.1_1;215;944;86;0;64;0;1309;0;0;0;0;0;0;0
Alabama;13576700;2003;6;USA;United States;USA.1_1;0;215;0;0;0;0;215;0;0;0;0;0;0;0
Alabama;13576700;2003;7;USA;United States;USA.1_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Alabama;13576700;2003;8;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2003;9;USA;United States;USA.1_1;408;129;129;0;0;0;666;0;0;0;0;0;0;0
Alabama;13576700;2003;10;USA;United States;USA.1_1;343;1567;215;0;0;0;2125;0;0;0;0;0;0;0
Alabama;13576700;2003;11;USA;United States;USA.1_1;0;2211;64;0;0;0;2275;0;0;0;0;0;0;0
Alabama;13576700;2003;12;USA;United States;USA.1_1;21;193;0;0;0;0;214;0;0;0;0;0;0;0
Alabama;13576700;2004;1;USA;United States;USA.1_1;43;773;236;0;0;0;1052;0;0;0;0;0;0;0
Alabama;13576700;2004;2;USA;United States;USA.1_1;0;4680;21;21;0;0;4722;0;0;0;0;0;0;0
Alabama;13576700;2004;3;USA;United States;USA.1_1;1825;24235;2533;43;0;0;28636;0;0;0;0;0;0;0
Alabama;13576700;2004;4;USA;United States;USA.1_1;21;236;21;0;0;0;278;0;0;0;0;0;0;0
Alabama;13576700;2004;5;USA;United States;USA.1_1;0;1181;0;86;0;0;1267;0;0;0;0;0;0;0
Alabama;13576700;2004;6;USA;United States;USA.1_1;0;21;0;0;0;0;21;0;0;0;0;0;0;0
Alabama;13576700;2004;7;USA;United States;USA.1_1;0;86;0;21;0;0;107;0;0;0;0;0;0;0
Alabama;13576700;2004;8;USA;United States;USA.1_1;21;150;43;0;0;0;214;0;0;0;0;0;0;0
Alabama;13576700;2004;9;USA;United States;USA.1_1;515;258;64;0;0;0;837;0;0;0;0;0;0;0
Alabama;13576700;2004;10;USA;United States;USA.1_1;687;3735;343;0;0;0;4765;0;0;0;0;0;0;0
Alabama;13576700;2004;11;USA;United States;USA.1_1;0;43;0;0;0;0;43;0;0;0;0;0;0;0
Alabama;13576700;2004;12;USA;United States;USA.1_1;86;258;0;0;0;0;344;0;0;0;0;0;0;0
Alabama;13576700;2005;1;USA;United States;USA.1_1;21;794;21;0;0;0;836;0;0;0;0;0;0;0
Alabama;13576700;2005;2;USA;United States;USA.1_1;0;5409;150;0;0;0;5559;0;0;0;0;0;0;0
Alabama;13576700;2005;3;USA;United States;USA.1_1;86;8093;258;0;0;0;8437;0;0;0;0;0;0;0
Alabama;13576700;2005;4;USA;United States;USA.1_1;107;129;64;0;0;0;300;0;0;0;0;0;0;0
Alabama;13576700;2005;5;USA;United States;USA.1_1;172;150;43;0;0;0;365;0;0;0;0;0;0;0
Alabama;13576700;2005;6;USA;United States;USA.1_1;0;43;0;21;0;0;64;0;0;0;0;0;0;0
Alabama;13576700;2005;7;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2005;8;USA;United States;USA.1_1;21;21;0;0;0;0;42;0;0;0;0;0;0;0
Alabama;13576700;2005;9;USA;United States;USA.1_1;601;1309;43;21;0;0;1974;0;0;0;0;0;0;0
Alabama;13576700;2005;10;USA;United States;USA.1_1;880;150;21;0;0;21;1072;0;0;0;0;0;0;0
Alabama;13576700;2005;11;USA;United States;USA.1_1;64;5474;129;0;0;0;5667;0;0;0;0;0;0;0
Alabama;13576700;2005;12;USA;United States;USA.1_1;0;193;64;0;0;0;257;0;0;0;0;0;0;0
Alabama;13576700;2006;1;USA;United States;USA.1_1;0;1202;21;0;0;0;1223;0;0;0;0;0;0;0
Alabama;13576700;2006;2;USA;United States;USA.1_1;451;6826;64;0;0;0;7341;0;0;0;0;0;0;0
Alabama;13576700;2006;3;USA;United States;USA.1_1;1588;9466;1052;0;0;21;12127;0;0;0;0;0;0;0
Alabama;13576700;2006;4;USA;United States;USA.1_1;172;236;0;0;0;0;408;0;0;0;0;0;0;0
Alabama;13576700;2006;5;USA;United States;USA.1_1;21;923;129;0;0;0;1073;0;0;0;0;0;0;0
Alabama;13576700;2006;6;USA;United States;USA.1_1;43;1331;0;0;0;0;1374;0;0;0;0;0;0;0
Alabama;13576700;2006;7;USA;United States;USA.1_1;0;43;0;0;0;0;43;0;0;0;0;0;0;0
Alabama;13576700;2006;8;USA;United States;USA.1_1;21;21;21;0;0;0;63;0;0;0;0;0;0;0
Alabama;13576700;2006;9;USA;United States;USA.1_1;236;107;64;0;0;0;407;0;0;0;0;0;0;0
Alabama;13576700;2006;10;USA;United States;USA.1_1;64;107;0;0;0;0;171;0;0;0;0;0;0;0
Alabama;13576700;2006;11;USA;United States;USA.1_1;86;3091;343;0;21;0;3541;0;0;0;0;0;0;0
Alabama;13576700;2006;12;USA;United States;USA.1_1;0;365;21;0;43;0;429;0;0;0;0;0;0;0
Alabama;13576700;2007;1;USA;United States;USA.1_1;43;365;236;0;0;0;644;0;0;0;0;0;0;0
Alabama;13576700;2007;2;USA;United States;USA.1_1;301;11763;258;107;0;0;12429;0;0;0;0;0;0;0
Alabama;13576700;2007;3;USA;United States;USA.1_1;902;5560;494;0;0;0;6956;0;0;0;0;0;0;0
Alabama;13576700;2007;4;USA;United States;USA.1_1;258;1116;172;0;0;0;1546;0;0;0;0;0;0;0
Alabama;13576700;2007;5;USA;United States;USA.1_1;215;1095;21;0;0;0;1331;0;0;0;0;0;0;0
Alabama;13576700;2007;6;USA;United States;USA.1_1;86;172;86;0;0;0;344;0;0;0;0;0;0;0
Alabama;13576700;2007;7;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2007;8;USA;United States;USA.1_1;21;215;258;0;86;0;580;0;0;0;0;0;0;0
Alabama;13576700;2007;9;USA;United States;USA.1_1;172;193;43;0;0;0;408;0;0;0;0;0;0;0
Alabama;13576700;2007;10;USA;United States;USA.1_1;386;150;43;0;0;0;579;0;0;0;0;0;0;0
Alabama;13576700;2007;11;USA;United States;USA.1_1;215;5281;258;21;0;0;5775;0;0;0;0;0;0;0
Alabama;13576700;2007;12;USA;United States;USA.1_1;43;1696;107;0;0;0;1846;0;0;0;0;0;0;0
Alabama;13576700;2008;1;USA;United States;USA.1_1;0;580;0;0;0;0;580;0;0;0;0;0;0;0
Alabama;13576700;2008;2;USA;United States;USA.1_1;64;6053;0;0;0;0;6117;0;0;0;0;0;0;0
Alabama;13576700;2008;3;USA;United States;USA.1_1;451;10325;451;64;0;0;11291;0;0;0;0;0;0;0
Alabama;13576700;2008;4;USA;United States;USA.1_1;21;343;86;0;0;0;450;0;0;0;0;0;0;0
Alabama;13576700;2008;5;USA;United States;USA.1_1;107;1460;21;0;0;0;1588;0;0;0;0;0;0;0
Alabama;13576700;2008;6;USA;United States;USA.1_1;0;258;64;0;0;0;322;0;0;0;0;0;0;0
Alabama;13576700;2008;7;USA;United States;USA.1_1;0;515;21;21;0;0;557;0;0;0;0;0;0;0
Alabama;13576700;2008;8;USA;United States;USA.1_1;0;64;0;0;0;0;64;0;0;0;0;0;0;0
Alabama;13576700;2008;9;USA;United States;USA.1_1;64;322;86;0;0;0;472;0;0;0;0;0;0;0
Alabama;13576700;2008;10;USA;United States;USA.1_1;429;708;408;21;0;0;1566;0;0;0;0;0;0;0
Alabama;13576700;2008;11;USA;United States;USA.1_1;343;49028;2232;837;43;0;52483;0;0;0;0;0;0;0
Alabama;13576700;2008;12;USA;United States;USA.1_1;0;107;0;0;0;0;107;0;0;0;0;0;0;0
Alabama;13576700;2009;1;USA;United States;USA.1_1;43;773;43;0;0;0;859;0;0;0;0;0;0;0
Alabama;13576700;2009;2;USA;United States;USA.1_1;537;7749;215;0;0;0;8501;0;0;0;0;0;0;0
Alabama;13576700;2009;3;USA;United States;USA.1_1;386;6204;386;0;0;0;6976;0;0;0;0;0;0;0
Alabama;13576700;2009;4;USA;United States;USA.1_1;0;601;86;43;0;0;730;0;0;0;0;0;0;0
Alabama;13576700;2009;5;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2009;6;USA;United States;USA.1_1;172;1438;279;21;0;0;1910;0;0;0;0;0;0;0
Alabama;13576700;2009;7;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2009;8;USA;United States;USA.1_1;322;0;0;0;0;0;322;0;0;0;0;0;0;0
Alabama;13576700;2009;9;USA;United States;USA.1_1;0;0;21;0;0;0;21;0;0;0;0;0;0;0
Alabama;13576700;2009;10;USA;United States;USA.1_1;64;1610;129;0;0;0;1803;0;0;0;0;0;0;0
Alabama;13576700;2009;11;USA;United States;USA.1_1;64;14404;86;21;0;0;14575;0;0;0;0;0;0;0
Alabama;13576700;2009;12;USA;United States;USA.1_1;0;601;0;21;0;0;622;0;0;0;0;0;0;0
Alabama;13576700;2010;1;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2010;2;USA;United States;USA.1_1;537;6869;558;21;0;0;7985;0;0;0;0;0;0;0
Alabama;13576700;2010;3;USA;United States;USA.1_1;64;3907;236;0;0;0;4207;0;0;0;0;0;0;0
Alabama;13576700;2010;4;USA;United States;USA.1_1;0;365;0;0;0;0;365;0;0;0;0;0;0;0
Alabama;13576700;2010;5;USA;United States;USA.1_1;0;21;279;0;0;0;300;0;0;0;0;0;0;0
Alabama;13576700;2010;6;USA;United States;USA.1_1;64;150;107;0;0;0;321;0;0;0;0;0;0;0
Alabama;13576700;2010;7;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2010;8;USA;United States;USA.1_1;21;258;0;0;0;0;279;0;0;0;0;0;0;0
Alabama;13576700;2010;9;USA;United States;USA.1_1;537;236;451;0;0;0;1224;0;0;0;0;0;0;0
Alabama;13576700;2010;10;USA;United States;USA.1_1;0;21;43;0;0;0;64;0;0;0;0;0;0;0
Alabama;13576700;2010;11;USA;United States;USA.1_1;64;1782;129;0;0;0;1975;0;0;0;0;0;0;0
Alabama;13576700;2010;12;USA;United States;USA.1_1;0;258;0;0;0;0;258;0;0;0;0;0;0;0
Alabama;13576700;2011;1;USA;United States;USA.1_1;0;429;64;0;0;0;493;0;0;0;0;0;0;0
Alabama;13576700;2011;2;USA;United States;USA.1_1;43;7513;215;43;0;21;7835;0;0;0;0;0;0;0
Alabama;13576700;2011;3;USA;United States;USA.1_1;258;4615;386;0;0;0;5259;0;0;0;0;0;0;0
Alabama;13576700;2011;4;USA;United States;USA.1_1;451;150;0;0;0;0;601;0;0;0;0;0;0;0
Alabama;13576700;2011;5;USA;United States;USA.1_1;86;0;0;0;0;0;86;0;0;0;0;0;0;0
Alabama;13576700;2011;6;USA;United States;USA.1_1;43;1202;0;0;0;0;1245;0;0;0;0;0;0;0
Alabama;13576700;2011;7;USA;United States;USA.1_1;0;107;43;64;0;0;214;0;0;0;0;0;0;0
Alabama;13576700;2011;8;USA;United States;USA.1_1;0;107;43;0;21;0;171;0;0;0;0;0;0;0
Alabama;13576700;2011;9;USA;United States;USA.1_1;215;0;21;0;0;0;236;0;0;0;0;0;0;0
Alabama;13576700;2011;10;USA;United States;USA.1_1;429;687;236;43;0;0;1395;0;0;0;0;0;0;0
Alabama;13576700;2011;11;USA;United States;USA.1_1;129;24943;2125;236;129;0;27562;0;0;0;0;0;0;0
Alabama;13576700;2011;12;USA;United States;USA.1_1;0;64;0;0;0;0;64;0;0;0;0;0;0;0
Alabama;13576700;2012;1;USA;United States;USA.1_1;21;172;0;0;0;0;193;0;0;0;0;0;0;0
Alabama;13576700;2012;2;USA;United States;USA.1_1;21;6440;43;0;0;0;6504;0;0;0;0;0;0;0
Alabama;13576700;2012;3;USA;United States;USA.1_1;43;1460;0;0;0;0;1503;0;0;0;0;0;0;0
Alabama;13576700;2012;4;USA;United States;USA.1_1;966;558;258;0;0;0;1782;0;0;0;0;0;0;0
Alabama;13576700;2012;5;USA;United States;USA.1_1;64;1202;43;43;0;0;1352;0;0;0;0;0;0;0
Alabama;13576700;2012;6;USA;United States;USA.1_1;0;64;0;0;0;0;64;0;0;0;0;0;0;0
Alabama;13576700;2012;7;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2012;8;USA;United States;USA.1_1;43;129;64;0;0;0;236;0;0;0;0;0;0;0
Alabama;13576700;2012;9;USA;United States;USA.1_1;43;64;0;0;0;0;107;0;0;0;0;0;0;0
Alabama;13576700;2012;10;USA;United States;USA.1_1;601;193;107;0;0;0;901;0;0;0;0;0;0;0
Alabama;13576700;2012;11;USA;United States;USA.1_1;64;1116;107;0;0;0;1287;0;0;0;0;0;0;0
Alabama;13576700;2012;12;USA;United States;USA.1_1;0;343;86;0;0;0;429;0;0;0;0;0;0;0
Alabama;13576700;2013;1;USA;United States;USA.1_1;0;558;0;0;0;0;558;0;0;0;0;0;0;0
Alabama;13576700;2013;2;USA;United States;USA.1_1;86;5860;0;0;0;0;5946;0;0;0;0;0;0;0
Alabama;13576700;2013;3;USA;United States;USA.1_1;1846;15155;1932;0;43;21;18997;0;0;0;0;0;0;0
Alabama;13576700;2013;4;USA;United States;USA.1_1;86;773;21;0;0;0;880;0;0;0;0;0;0;0
Alabama;13576700;2013;5;USA;United States;USA.1_1;21;0;21;0;0;0;42;0;0;0;0;0;0;0
Alabama;13576700;2013;6;USA;United States;USA.1_1;0;86;43;0;0;0;129;0;0;0;0;0;0;0
Alabama;13576700;2013;7;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2013;8;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2013;9;USA;United States;USA.1_1;301;21;21;0;0;0;343;0;0;0;0;0;0;0
Alabama;13576700;2013;10;USA;United States;USA.1_1;1030;386;21;0;0;0;1437;0;0;0;0;0;0;0
Alabama;13576700;2013;11;USA;United States;USA.1_1;86;5002;322;107;21;0;5538;0;0;0;0;0;0;0
Alabama;13576700;2013;12;USA;United States;USA.1_1;0;794;86;0;0;0;880;0;0;0;0;0;0;0
Alabama;13576700;2014;1;USA;United States;USA.1_1;172;601;0;0;0;0;773;0;0;0;0;0;0;0
Alabama;13576700;2014;2;USA;United States;USA.1_1;21;1868;0;0;0;0;1889;0;0;0;0;0;0;0
Alabama;13576700;2014;3;USA;United States;USA.1_1;1138;12429;794;0;0;0;14361;0;0;0;0;0;0;0
Alabama;13576700;2014;4;USA;United States;USA.1_1;64;794;107;0;0;0;965;0;0;0;0;0;0;0
Alabama;13576700;2014;5;USA;United States;USA.1_1;150;386;64;0;0;0;600;0;0;0;0;0;0;0
Alabama;13576700;2014;6;USA;United States;USA.1_1;172;0;21;0;0;0;193;0;0;0;0;0;0;0
Alabama;13576700;2014;7;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2014;8;USA;United States;USA.1_1;0;21;0;0;0;0;21;0;0;0;0;0;0;0
Alabama;13576700;2014;9;USA;United States;USA.1_1;301;129;193;0;0;0;623;0;0;0;0;0;0;0
Alabama;13576700;2014;10;USA;United States;USA.1_1;215;215;236;0;0;0;666;0;0;0;0;0;0;0
Alabama;13576700;2014;11;USA;United States;USA.1_1;279;8007;558;43;21;0;8908;0;0;0;0;0;0;0
Alabama;13576700;2014;12;USA;United States;USA.1_1;322;623;64;0;0;0;1009;0;0;0;0;0;0;0
Alabama;13576700;2015;1;USA;United States;USA.1_1;86;3327;86;0;0;0;3499;0;0;0;0;0;0;0
Alabama;13576700;2015;2;USA;United States;USA.1_1;150;4916;408;21;0;0;5495;0;0;0;0;0;0;0
Alabama;13576700;2015;3;USA;United States;USA.1_1;129;2833;107;21;0;21;3111;0;0;0;0;0;0;0
Alabama;13576700;2015;4;USA;United States;USA.1_1;172;43;107;0;0;0;322;0;0;0;0;0;0;0
Alabama;13576700;2015;5;USA;United States;USA.1_1;21;1610;0;0;0;0;1631;0;0;0;0;0;0;0
Alabama;13576700;2015;6;USA;United States;USA.1_1;21;0;21;0;0;0;42;0;0;0;0;0;0;0
Alabama;13576700;2015;7;USA;United States;USA.1_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Alabama;13576700;2015;8;USA;United States;USA.1_1;43;43;21;0;0;0;107;0;0;0;0;0;0;0
Alabama;13576700;2015;9;USA;United States;USA.1_1;601;343;623;0;0;21;1588;0;0;0;0;0;0;0
Alabama;13576700;2015;10;USA;United States;USA.1_1;601;17924;537;107;0;0;19169;0;0;0;0;0;0;0
Alabama;13576700;2015;11;USA;United States;USA.1_1;86;2404;150;0;0;0;2640;0;0;0;0;0;0;0
Alabama;13576700;2015;12;USA;United States;USA.1_1;43;2705;107;0;0;0;2855;0;0;0;0;0;0;0
Alabama;13576700;2016;1;USA;United States;USA.1_1;0;64;43;0;0;0;107;0;0;0;0;0;0;0
Alabama;13576700;2016;2;USA;United States;USA.1_1;751;6118;172;64;0;21;7126;0;0;0;0;0;0;0
Alabama;13576700;2016;3;USA;United States;USA.1_1;301;7213;64;0;0;0;7578;0;0;0;0;0;0;0
Alabama;13576700;2016;4;USA;United States;USA.1_1;258;1417;21;0;0;0;1696;0;0;0;0;0;0;0
Alabama;13576700;2016;5;USA;United States;USA.1_1;21;150;236;0;0;0;407;0;0;0;0;0;0;0
Alabama;13576700;2016;6;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2016;7;USA;United States;USA.1_1;0;43;0;0;0;0;43;0;0;0;0;0;0;0
Alabama;13576700;2016;8;USA;United States;USA.1_1;0;215;0;0;0;0;215;0;0;0;0;0;0;0
Alabama;13576700;2016;9;USA;United States;USA.1_1;236;107;0;0;0;0;343;0;0;0;0;0;0;0
Alabama;13576700;2016;10;USA;United States;USA.1_1;107;129;0;21;0;0;257;0;0;0;0;0;0;0
Alabama;13576700;2016;11;USA;United States;USA.1_1;21;644;86;0;0;21;772;0;0;0;0;0;0;0
Alabama;13576700;2016;12;USA;United States;USA.1_1;0;494;150;0;21;0;665;0;0;0;0;0;0;0
Alabama;13576700;2017;1;USA;United States;USA.1_1;0;1202;21;21;0;0;1244;0;0;0;0;0;0;0
Alabama;13576700;2017;2;USA;United States;USA.1_1;21;6805;107;150;0;0;7083;0;0;0;0;0;0;0
Alabama;13576700;2017;3;USA;United States;USA.1_1;751;6182;601;21;0;0;7555;0;0;0;0;0;0;0
Alabama;13576700;2017;4;USA;United States;USA.1_1;343;43;21;0;0;0;407;0;0;0;0;0;0;0
Alabama;13576700;2017;5;USA;United States;USA.1_1;21;64;21;0;0;0;106;0;0;0;0;0;0;0
Alabama;13576700;2017;6;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2017;7;USA;United States;USA.1_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Alabama;13576700;2017;8;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2017;9;USA;United States;USA.1_1;880;923;86;0;0;0;1889;0;0;0;0;0;0;0
Alabama;13576700;2017;10;USA;United States;USA.1_1;408;386;43;0;0;0;837;0;0;0;0;0;0;0
Alabama;13576700;2017;11;USA;United States;USA.1_1;365;3263;21;43;0;0;3692;0;0;0;0;0;0;0
Alabama;13576700;2017;12;USA;United States;USA.1_1;43;5860;408;279;0;0;6590;0;0;0;0;0;0;0
Alabama;13576700;2018;1;USA;United States;USA.1_1;0;429;0;0;0;0;429;0;0;0;0;0;0;0
Alabama;13576700;2018;2;USA;United States;USA.1_1;43;3714;43;0;0;0;3800;0;0;0;0;0;0;0
Alabama;13576700;2018;3;USA;United States;USA.1_1;537;7062;623;0;0;0;8222;0;0;0;0;0;0;0
Alabama;13576700;2018;4;USA;United States;USA.1_1;644;2705;322;0;0;0;3671;0;0;0;0;0;0;0
Alabama;13576700;2018;5;USA;United States;USA.1_1;107;21;172;0;0;0;300;0;0;0;0;0;0;0
Alabama;13576700;2018;6;USA;United States;USA.1_1;107;0;86;0;0;0;193;0;0;0;0;0;0;0
Alabama;13576700;2018;7;USA;United States;USA.1_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Alabama;13576700;2018;8;USA;United States;USA.1_1;43;107;86;0;0;0;236;0;0;0;0;0;0;0
Alabama;13576700;2018;9;USA;United States;USA.1_1;43;172;0;0;0;0;215;0;0;0;0;0;0;0
Alabama;13576700;2018;10;USA;United States;USA.1_1;150;322;0;0;0;0;472;0;0;0;0;0;0;0
Alabama;13576700;2018;11;USA;United States;USA.1_1;322;966;150;21;21;0;1480;0;0;0;0;0;0;0
Alabama;13576700;2018;12;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2019;1;USA;United States;USA.1_1;0;1417;0;0;0;0;1417;0;0;0;0;0;0;0
Alabama;13576700;2019;2;USA;United States;USA.1_1;0;365;43;0;0;0;408;0;0;0;0;0;0;0
Alabama;13576700;2019;3;USA;United States;USA.1_1;2984;8479;902;0;0;107;12472;0;0;0;0;0;0;0
Alabama;13576700;2019;4;USA;United States;USA.1_1;129;0;0;0;0;0;129;0;0;0;0;0;0;0
Alabama;13576700;2019;5;USA;United States;USA.1_1;515;687;86;0;0;0;1288;0;0;0;0;0;0;0
Alabama;13576700;2019;6;USA;United States;USA.1_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alabama;13576700;2019;7;USA;United States;USA.1_1;21;21;0;0;0;0;42;0;0;0;0;0;0;0
Alabama;13576700;2019;8;USA;United States;USA.1_1;0;21;0;0;0;0;21;0;0;0;0;0;0;0
Alabama;13576700;2019;9;USA;United States;USA.1_1;172;21;129;0;0;0;322;0;0;0;0;0;0;0
Alabama;13576700;2019;10;USA;United States;USA.1_1;0;150;21;0;0;0;171;0;0;0;0;0;0;0
Alabama;13576700;2019;11;USA;United States;USA.1_1;215;7363;494;0;0;0;8072;0;0;0;0;0;0;0
Alabama;13576700;2019;12;USA;United States;USA.1_1;0;258;21;0;0;0;279;0;0;0;0;0;0;0
Alaska;172333700;2002;1;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2002;2;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2002;3;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2002;4;USA;United States;USA.2_1;0;21;0;21;0;21;63;0;0;0;0;0;0;0
Alaska;172333700;2002;5;USA;United States;USA.2_1;0;16572;16035;494;0;43;33144;0;0;0;0;0;0;0
Alaska;172333700;2002;6;USA;United States;USA.2_1;0;53321;26489;1588;0;21;81419;0;0;0;0;0;0;0
Alaska;172333700;2002;7;USA;United States;USA.2_1;0;33658;30224;1224;0;5324;70430;0;0;0;0;0;0;0
Alaska;172333700;2002;8;USA;United States;USA.2_1;0;158998;208004;2898;0;12794;382694;0;0;0;0;0;0;0
Alaska;172333700;2002;9;USA;United States;USA.2_1;0;236;1030;43;0;0;1309;0;0;0;0;0;0;0
Alaska;172333700;2002;10;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2002;11;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2002;12;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2003;1;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2003;2;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2003;3;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2003;4;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2003;5;USA;United States;USA.2_1;0;537;558;386;0;0;1481;0;0;0;0;0;0;0
Alaska;172333700;2003;6;USA;United States;USA.2_1;21;25652;18074;580;0;708;45035;0;0;0;0;0;0;0
Alaska;172333700;2003;7;USA;United States;USA.2_1;0;30202;21874;2447;21;408;54952;0;0;0;0;0;0;0
Alaska;172333700;2003;8;USA;United States;USA.2_1;0;23570;38231;6461;0;24192;92454;0;0;0;0;0;0;0
Alaska;172333700;2003;9;USA;United States;USA.2_1;21;2147;5431;279;0;1760;9638;0;0;0;0;0;0;0
Alaska;172333700;2003;10;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2003;11;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2003;12;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2004;1;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2004;2;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2004;3;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2004;4;USA;United States;USA.2_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Alaska;172333700;2004;5;USA;United States;USA.2_1;0;236;429;172;0;21;858;0;0;0;0;0;0;0
Alaska;172333700;2004;6;USA;United States;USA.2_1;21;482317;275643;9316;0;1868;769165;0;0;0;0;0;0;0
Alaska;172333700;2004;7;USA;United States;USA.2_1;0;312736;187204;5324;0;1288;506552;0;0;0;0;0;0;0
